"Cartasynarracion_Desde-mi-celda" "Narracion-breve_El-beso" "Narracion-breve_El-Cristo-de-la-calavera" "Narracion-breve_El-maestro-Herold" "Narracion-breve_El-Miserere" "Narracion-breve_El-monte-de-las-animas" "Narracion-breve_El-rayo-de-luna" "Narracion-breve_Es-raro" "Narracion-breve_La-cruz-del-diablo" "Narracion-breve_La-cueva-de-la-mora" "Narracion-breve_La-promesa" "Narracion-breve_La-rosa-de-pasion" "Narracion-breve_La-venta-de-los-gatos" "Narracion-breve_Los-ojos-verdes" "Narracion-breve_Maese-Perez" "Narracion-breve_Mujer-de-piedra" "Narracion-breve_Tres_fechas" "Poema-en-prosa_fragmentos" "Poema-en-prosa_Las-hojas-secas" "Poesia_Rimas1" "Poesia_Rimas2" "Prosa-poetica_Creed-en-Dios" "Prosa-poetica_El-caudillo-de-las-manos-rojas" "Prosa-poetica_La-Creacion"
"desde" 0.117410265011741 0.105708245243129 0 0.0606428138265616 0.0901713255184851 0.0733137829912024 0.141003948110547 0.0595238095238095 0.0811688311688312 0.148367952522255 0.0878220140515222 0.0652741514360313 0.193939393939394 0.11214953271028 0.134641277168686 0.0916590284142988 0.154320987654321 0 0 0 0 0.110132158590308 0.0288600288600289 0.133037694013304
"otro" 0.120205747512021 0.169133192389006 0.180272984805563 0.121285627653123 0.0901713255184851 0.146627565982405 0.0846023688663283 0.148809523809524 0.0324675324675325 0.0494559841740851 0.0292740046838408 0.0326370757180157 0.0727272727272727 0.149532710280374 0.0961723408347759 0.0611060189428659 0.0617283950617284 0 0.0773395204949729 0.0753390256152687 0.0648718780408693 0.0275330396475771 0.0481000481000481 0.133037694013304
"algunos" 0.0782735100078274 0.0845665961945032 0.0772598506309554 0.181928441479685 0.18034265103697 0.146627565982405 0.0282007896221094 0.178571428571429 0.146103896103896 0.19782393669634 0.204918032786885 0.22845953002611 0.121212121212121 0 0.0961723408347759 0 0.185185185185185 0.13262599469496 0 0 0.0324359390204346 0.0275330396475771 0.0288600288600289 0
"palabras" 0.0726825450072683 0.0634249471458774 0.154519701261911 0.121285627653123 0.18034265103697 0.0733137829912024 0.0846023688663283 0.0297619047619048 0.0487012987012987 0.0494559841740851 0.204918032786885 0.0652741514360313 0.0484848484848485 0.186915887850467 0.0577034045008656 0 0.123456790123457 0.331564986737401 0.232018561484919 0.17579105976896 0.0324359390204346 0.137665198237885 0.0673400673400673 0.0886917960088692
"aquí" 0.109023817510902 0.0845665961945032 0 0.242571255306246 0.0601142170123234 0.0366568914956012 0.169204737732657 0.0297619047619048 0.0811688311688312 0.0494559841740851 0.0585480093676815 0.0326370757180157 0.218181818181818 0.11214953271028 0.230813618003462 0 0.108024691358025 0 0 0.0251130085384229 0 0.0825991189427313 0.0577200577200577 0.0886917960088692
"fondo" 0.0894554400089455 0.105708245243129 0.0257532835436518 0.0606428138265616 0.0901713255184851 0 0.169204737732657 0.0297619047619048 0.0487012987012987 0.29673590504451 0.0878220140515222 0.0652741514360313 0.096969696969697 0.224299065420561 0.0384689363339104 0.0611060189428659 0.154320987654321 0.0663129973474801 0 0.125565042692115 0.0648718780408693 0.0550660792951542 0.0673400673400673 0.221729490022173
"sí" 0.0726825450072683 0.169133192389006 0.0515065670873036 0 0.120228434024647 0.0733137829912024 0.197405527354766 0.148809523809524 0.162337662337662 0.0494559841740851 0.0585480093676815 0.097911227154047 0 0.149532710280374 0.134641277168686 0.0611060189428659 0.108024691358025 0 0.0773395204949729 0 0.0648718780408693 0.0275330396475771 0.076960076960077 0.310421286031042
"aire" 0.0810689925081069 0.0845665961945032 0.103013134174607 0 0.18034265103697 0.183284457478006 0.0846023688663283 0.0892857142857143 0.0324675324675325 0 0.0585480093676815 0 0.16969696969697 0.0373831775700935 0.0769378726678207 0.0916590284142988 0.123456790123457 0.331564986737401 0.309358081979892 0.200904068307383 0.0324359390204346 0.0825991189427313 0.0384800384800385 0.0886917960088692
"voz" 0.0419322375041932 0.105708245243129 0.154519701261911 0.0606428138265616 0.0601142170123234 0.183284457478006 0.169204737732657 0.148809523809524 0.0974025974025974 0 0.234192037470726 0.130548302872063 0.096969696969697 0.0747663551401869 0.115406809001731 0 0.0308641975308642 0 0.0773395204949729 0.100452034153692 0.0973078170613039 0.110132158590308 0.173160173160173 0
"cual" 0.0838644750083865 0.0422832980972516 0.231779551892866 0.0606428138265616 0.120228434024647 0.0366568914956012 0.0282007896221094 0.0595238095238095 0.162337662337662 0.247279920870425 0.0585480093676815 0.097911227154047 0.121212121212121 0 0.0577034045008656 0.213871066300031 0.108024691358025 0 0.154679040989946 0.100452034153692 0.0973078170613039 0.0275330396475771 0.0288600288600289 0
"pie" 0.106228335010623 0.169133192389006 0.128766417718259 0 0.120228434024647 0.0733137829912024 0.0846023688663283 0.119047619047619 0.0974025974025974 0.0494559841740851 0.0878220140515222 0.130548302872063 0.0484848484848485 0.0373831775700935 0.0577034045008656 0.0916590284142988 0.0462962962962963 0 0.154679040989946 0 0.0973078170613039 0.0825991189427313 0.0577200577200577 0.0443458980044346
"mano" 0.0642960975064296 0.126849894291755 0.0515065670873036 0.0606428138265616 0.0601142170123234 0.219941348973607 0.0564015792442188 0.0892857142857143 0.0487012987012987 0 0.292740046838407 0.0326370757180157 0.0727272727272727 0.0373831775700935 0.134641277168686 0.0916590284142988 0.169753086419753 0.0663129973474801 0 0.150678051230537 0.162179695102173 0 0.0673400673400673 0.0443458980044346
"porque" 0.0894554400089455 0.105708245243129 0.0515065670873036 0.0606428138265616 0.0601142170123234 0.109970674486804 0.197405527354766 0.119047619047619 0.0487012987012987 0 0.0292740046838408 0.130548302872063 0.0727272727272727 0.0747663551401869 0.173110213502597 0.0916590284142988 0.0617283950617284 0.13262599469496 0.0773395204949729 0.150678051230537 0.0648718780408693 0.0275330396475771 0.0288600288600289 0.177383592017738
"cielo" 0.0531141675053114 0.0211416490486258 0.0515065670873036 0 0.0300571085061617 0 0.197405527354766 0 0.0649350649350649 0.0494559841740851 0.146370023419204 0.130548302872063 0.0727272727272727 0.0747663551401869 0.0769378726678207 0.0305530094714329 0.0925925925925926 0.13262599469496 0.154679040989946 0.276243093922652 0.194615634122608 0.220264317180617 0.115440115440115 0.0886917960088692
"todas" 0.0978418875097842 0.0422832980972516 0.128766417718259 0 0.210399759543132 0.0733137829912024 0.197405527354766 0 0.0487012987012987 0.346191889218595 0.146370023419204 0 0.0484848484848485 0.11214953271028 0.0384689363339104 0.152765047357165 0.169753086419753 0.0663129973474801 0 0.0251130085384229 0 0.0275330396475771 0.0192400192400192 0.0886917960088692
"otros" 0.0950464050095046 0.0211416490486258 0.0515065670873036 0.0606428138265616 0.0300571085061617 0.0366568914956012 0.0282007896221094 0.0595238095238095 0.0974025974025974 0.0989119683481701 0.0878220140515222 0.097911227154047 0.218181818181818 0.0373831775700935 0.134641277168686 0.0305530094714329 0.154320987654321 0 0.0773395204949729 0 0.162179695102173 0.0275330396475771 0.0192400192400192 0.310421286031042
"te" 0.0335457900033546 0.147991543340381 0 0.0606428138265616 0 0.183284457478006 0.0282007896221094 0.178571428571429 0.0162337662337662 0 0.117096018735363 0 0 0.336448598130841 0 0 0.0462962962962963 0.530503978779841 0.154679040989946 0.477147162230035 0.291923451183912 0.110132158590308 0.0962000962000962 0
"fin" 0.0726825450072683 0.0845665961945032 0.0515065670873036 0.0606428138265616 0.0601142170123234 0.109970674486804 0.0564015792442188 0.0595238095238095 0.0974025974025974 0.148367952522255 0.0292740046838408 0.097911227154047 0.096969696969697 0.0373831775700935 0.0961723408347759 0.0305530094714329 0.0925925925925926 0 0.154679040989946 0.100452034153692 0.129743756081739 0.165198237885463 0.0673400673400673 0.221729490022173
"e" 0.111819300011182 0.126849894291755 0.154519701261911 0.0606428138265616 0.120228434024647 0 0.0282007896221094 0.0297619047619048 0.0974025974025974 0 0 0.097911227154047 0.0242424242424242 0.0373831775700935 0 0.0916590284142988 0.0617283950617284 0 0 0.0502260170768458 0.0324359390204346 0.0550660792951542 0.115440115440115 0.221729490022173
"habían" 0.0615006150061501 0.169133192389006 0.28328611898017 0 0.0300571085061617 0.0733137829912024 0.197405527354766 0.119047619047619 0.162337662337662 0.247279920870425 0.0292740046838408 0.097911227154047 0.121212121212121 0 0.0769378726678207 0.0611060189428659 0.0617283950617284 0 0 0 0 0.0550660792951542 0.0288600288600289 0.221729490022173
"sé" 0.0531141675053114 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0.219941348973607 0.0564015792442188 0.148809523809524 0.0487012987012987 0 0 0.130548302872063 0.218181818181818 0.149532710280374 0.0769378726678207 0 0.0617283950617284 0.0663129973474801 0.154679040989946 0.452034153691612 0.356795329224781 0 0.0384800384800385 0
"pues" 0.114614782511461 0.0634249471458774 0.0772598506309554 0.121285627653123 0 0.0366568914956012 0.0282007896221094 0.0892857142857143 0.0811688311688312 0.0494559841740851 0.0292740046838408 0 0.145454545454545 0.0747663551401869 0.230813618003462 0.0305530094714329 0.0617283950617284 0 0 0.0753390256152687 0.129743756081739 0.0275330396475771 0.0288600288600289 0.0443458980044346
"cabeza" 0.0698870625069887 0.0634249471458774 0.0772598506309554 0 0.0601142170123234 0.183284457478006 0.112803158488438 0.0595238095238095 0.0974025974025974 0.0989119683481701 0.0292740046838408 0.130548302872063 0.0484848484848485 0.0373831775700935 0.0577034045008656 0.183318056828598 0.0617283950617284 0.13262599469496 0.0773395204949729 0.0753390256152687 0.0324359390204346 0.0275330396475771 0.125060125060125 0.0886917960088692
"lugar" 0.150956055015096 0.0211416490486258 0.0515065670873036 0.0606428138265616 0.0300571085061617 0.0366568914956012 0 0.0595238095238095 0.0487012987012987 0 0.0585480093676815 0.0326370757180157 0.0484848484848485 0.0373831775700935 0.0192344681669552 0 0.154320987654321 0 0.0773395204949729 0 0.0324359390204346 0.137665198237885 0.0673400673400673 0
"tu" 0.0055909650005591 0.0211416490486258 0 0.0606428138265616 0 0.219941348973607 0 0 0 0 0.0878220140515222 0.0652741514360313 0 0.149532710280374 0 0 0 1.06100795755968 0 0.703164239075841 0.227051573143043 0.0550660792951542 0.230880230880231 0
"vida" 0.0615006150061501 0.126849894291755 0 0.121285627653123 0.0901713255184851 0 0.0282007896221094 0.0892857142857143 0.0162337662337662 0.0989119683481701 0.0585480093676815 0 0.0484848484848485 0.0747663551401869 0.0769378726678207 0.0916590284142988 0.0154320987654321 0 0.618716163959783 0.125565042692115 0.259487512163477 0 0.153920153920154 0.221729490022173
"esa" 0.103432852510343 0.126849894291755 0 0 0.0601142170123234 0.109970674486804 0.0282007896221094 0.0892857142857143 0.12987012987013 0.0989119683481701 0.0585480093676815 0.22845953002611 0.0727272727272727 0.186915887850467 0.0192344681669552 0.0305530094714329 0.0462962962962963 0.13262599469496 0 0.0251130085384229 0.0324359390204346 0.0550660792951542 0.0384800384800385 0.0443458980044346
"oro" 0.0531141675053114 0.0211416490486258 0.128766417718259 0.121285627653123 0 0.0366568914956012 0.0564015792442188 0.0595238095238095 0.0324675324675325 0.0494559841740851 0.0878220140515222 0 0 0.149532710280374 0.115406809001731 0 0.0771604938271605 0.19893899204244 0.154679040989946 0.326469110999498 0.0973078170613039 0.0825991189427313 0.134680134680135 0.177383592017738
"señor" 0.0531141675053114 0 0 0 0.120228434024647 0 0.112803158488438 0.0595238095238095 0.25974025974026 0 0.234192037470726 0 0.0242424242424242 0.11214953271028 0.288517022504328 0 0.0308641975308642 0 0 0 0 0.19273127753304 0.0865800865800866 0.177383592017738
"tal" 0.0978418875097842 0.105708245243129 0.0515065670873036 0.0606428138265616 0.18034265103697 0.0733137829912024 0.112803158488438 0.148809523809524 0.0649350649350649 0.0494559841740851 0 0 0.0484848484848485 0.11214953271028 0.0577034045008656 0.0305530094714329 0.0617283950617284 0.19893899204244 0 0.100452034153692 0.0973078170613039 0.0550660792951542 0.0192400192400192 0.0886917960088692
"tierra" 0.0810689925081069 0.0422832980972516 0.0257532835436518 0.0606428138265616 0.0601142170123234 0.0366568914956012 0 0 0.0324675324675325 0 0.204918032786885 0.0326370757180157 0.0484848484848485 0.11214953271028 0.0577034045008656 0.0305530094714329 0.0154320987654321 0.26525198938992 0.309358081979892 0.17579105976896 0.0648718780408693 0.137665198237885 0.144300144300144 0.0443458980044346
"estaba" 0.0531141675053114 0.126849894291755 0.103013134174607 0.121285627653123 0.0601142170123234 0.146627565982405 0.141003948110547 0.0892857142857143 0.0649350649350649 0.0494559841740851 0.146370023419204 0.0326370757180157 0.266666666666667 0.0747663551401869 0.0961723408347759 0 0.169753086419753 0 0.0773395204949729 0.0251130085384229 0.0648718780408693 0.0550660792951542 0.00962000962000962 0.0443458980044346
"mientras" 0.0615006150061501 0.0634249471458774 0.0772598506309554 0 0 0.146627565982405 0 0.0892857142857143 0.0487012987012987 0 0.146370023419204 0.163185378590078 0.193939393939394 0.11214953271028 0.0961723408347759 0.0305530094714329 0.0925925925925926 0.0663129973474801 0 0.452034153691612 0.0324359390204346 0 0.00962000962000962 0
"veces" 0.0670915800067092 0.0422832980972516 0.0257532835436518 0.0606428138265616 0.0601142170123234 0.109970674486804 0.141003948110547 0.178571428571429 0.0649350649350649 0 0 0.0326370757180157 0.0484848484848485 0.11214953271028 0.0577034045008656 0.152765047357165 0.154320987654321 0 0 0.0753390256152687 0.129743756081739 0.0550660792951542 0.0962000962000962 0.0443458980044346
"así" 0.0726825450072683 0.0422832980972516 0.0515065670873036 0 0.120228434024647 0.109970674486804 0.0282007896221094 0.119047619047619 0.0811688311688312 0.0989119683481701 0.0878220140515222 0.0652741514360313 0.096969696969697 0.11214953271028 0.0384689363339104 0.0916590284142988 0.108024691358025 0.13262599469496 0 0.0753390256152687 0.129743756081739 0.0275330396475771 0.0577200577200577 0.0886917960088692
"sólo" 0.0503186850050319 0.0422832980972516 0.0257532835436518 0.181928441479685 0.0601142170123234 0.0733137829912024 0.0282007896221094 0.0297619047619048 0.0974025974025974 0.19782393669634 0 0.097911227154047 0.0727272727272727 0.11214953271028 0.173110213502597 0.0611060189428659 0.0925925925925926 0.0663129973474801 0 0.200904068307383 0.0973078170613039 0.137665198237885 0.076960076960077 0
"camino" 0.0782735100078274 0.0634249471458774 0.0515065670873036 0.0606428138265616 0.0601142170123234 0.109970674486804 0 0.297619047619048 0.0649350649350649 0.0494559841740851 0.0585480093676815 0.130548302872063 0.218181818181818 0.0373831775700935 0.0577034045008656 0.0305530094714329 0.0462962962962963 0 0.154679040989946 0.0251130085384229 0.0973078170613039 0.110132158590308 0.0288600288600289 0
"nos" 0.0978418875097842 0.105708245243129 0.0515065670873036 0 0 0 0.0282007896221094 0.208333333333333 0.0649350649350649 0 0.146370023419204 0 0.0484848484848485 0.11214953271028 0.0577034045008656 0 0.0154320987654321 0 0.850734725444702 0.0251130085384229 0.129743756081739 0 0.0384800384800385 0.0443458980044346
"sol" 0.0726825450072683 0.0634249471458774 0 0.121285627653123 0.0601142170123234 0 0 0 0.0324675324675325 0 0.0585480093676815 0 0.0242424242424242 0.149532710280374 0 0.0611060189428659 0.0462962962962963 0.13262599469496 0.309358081979892 0.276243093922652 0.0973078170613039 0.0825991189427313 0.173160173160173 0.0443458980044346
"alma" 0.0447277200044728 0.0211416490486258 0 0.303214069132808 0.0300571085061617 0.0366568914956012 0.0564015792442188 0.148809523809524 0 0.0494559841740851 0 0.0326370757180157 0.0484848484848485 0.0373831775700935 0.0577034045008656 0.0305530094714329 0.0462962962962963 0.26525198938992 0.0773395204949729 0.426921145153189 0.454103146286085 0.0275330396475771 0.076960076960077 0
"dios" 0.0447277200044728 0.0211416490486258 0.0257532835436518 0 0.120228434024647 0.0366568914956012 0 0.0297619047619048 0.0974025974025974 0 0.0585480093676815 0.0326370757180157 0 0.0747663551401869 0.134641277168686 0 0.0154320987654321 0 0 0.0753390256152687 0.194615634122608 0.330396475770925 0.202020202020202 0.133037694013304
"mundo" 0.0447277200044728 0.0422832980972516 0 0.0606428138265616 0.0901713255184851 0 0.0846023688663283 0.148809523809524 0.0324675324675325 0 0.0292740046838408 0.0326370757180157 0.0727272727272727 0.0747663551401869 0.192344681669552 0.0611060189428659 0.0925925925925926 0.0663129973474801 0 0.125565042692115 0.227051573143043 0.0275330396475771 0.0962000962000962 0.310421286031042
